timestamp,left_ear,right_ear,mean_ear,mar,pitch_deg,yaw_deg,score,alarm_stage
2026-03-07T08:37:36.240095,0.126,0.132,0.129,0.016,-15.0,2.9,8.9,1
2026-03-07T08:37:36.346481,0.142,0.145,0.143,0.015,-14.9,3.1,9.1,1
2026-03-07T08:37:36.443582,0.135,0.156,0.145,0.020,-14.8,3.4,9.3,1
2026-03-07T08:37:36.546229,0.108,0.123,0.116,0.013,-15.5,2.8,9.5,1
2026-03-07T08:37:36.658035,0.110,0.116,0.113,0.014,-14.3,2.6,9.7,1
2026-03-07T08:37:36.752302,0.120,0.139,0.130,0.021,-13.3,2.3,9.9,1
2026-03-07T08:37:36.841268,0.130,0.140,0.135,0.033,-10.6,1.8,10.1,1
2026-03-07T08:37:36.969903,0.103,0.103,0.103,0.057,-13.9,2.7,10.3,1
2026-03-07T08:37:37.051763,0.148,0.193,0.170,0.016,-16.5,2.5,10.5,1
2026-03-07T08:37:37.146325,0.120,0.132,0.126,0.010,-18.7,3.2,10.7,1
2026-03-07T08:37:37.239014,0.130,0.139,0.134,0.011,-18.8,4.0,10.9,2
2026-03-07T08:37:37.343919,0.143,0.191,0.167,0.011,-15.1,3.5,11.1,2
2026-03-07T08:37:37.417987,0.130,0.168,0.149,0.009,-16.8,3.9,11.2,2
2026-03-07T08:37:37.543135,0.113,0.172,0.143,0.086,-14.1,3.7,11.5,2
2026-03-07T08:37:37.656758,0.151,0.176,0.163,0.194,-10.7,2.3,11.7,2
2026-03-07T08:37:37.724107,0.156,0.175,0.165,0.206,-10.0,2.6,11.8,2
2026-03-07T08:37:37.815416,0.136,0.161,0.148,0.145,-10.6,2.0,12.0,2
2026-03-07T08:37:37.971251,0.109,0.128,0.119,0.014,-15.1,3.8,12.3,2
2026-03-07T08:37:38.038245,0.104,0.119,0.112,0.018,-15.4,3.4,12.5,2
2026-03-07T08:37:38.118742,0.120,0.142,0.131,0.034,-15.8,3.9,12.6,2
2026-03-07T08:37:38.217128,0.150,0.183,0.167,0.040,-15.9,4.9,12.8,2
2026-03-07T08:37:38.376605,0.124,0.145,0.135,0.132,-15.3,4.6,13.1,2
2026-03-07T08:37:38.445126,0.143,0.182,0.163,0.269,-11.5,6.4,13.3,2
2026-03-07T08:37:38.523482,0.189,0.198,0.194,0.291,-9.4,4.0,13.4,2
2026-03-07T08:37:38.641262,0.169,0.177,0.173,0.300,-8.9,4.8,13.7,2
2026-03-07T08:37:38.735221,0.102,0.138,0.120,0.078,-14.9,3.0,13.9,2
2026-03-07T08:37:38.833582,0.117,0.141,0.129,0.013,-16.8,3.8,14.0,2
2026-03-07T08:37:38.922107,0.157,0.200,0.179,0.012,-16.5,1.5,14.2,2
2026-03-07T08:37:39.034530,0.114,0.155,0.135,0.014,-16.9,2.0,14.5,2
2026-03-07T08:37:39.132842,0.108,0.114,0.111,0.012,-13.8,2.1,14.7,2
